20.8703 	INFO 	Loaded monitor calibration from ['2025_12_23 12:18']
37.2061 	EXP 	Created happycow = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=np.False_, flipVert=np.False_, image='default.png', interpolate=True, mask=None, maskParams=None, name='happycow', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), texRes=128.0, units='height', win=Window(...))
37.2140 	EXP 	Created kraft = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=np.False_, flipVert=np.False_, image='default.png', interpolate=True, mask=None, maskParams=None, name='kraft', opacity=1.0, ori=0.0, pos=array([0.3, 0. ]), size=array([0.2, 0.2]), texRes=128.0, units='height', win=Window(...))
37.2219 	EXP 	Created richlife = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, draggable=False, flipHoriz=np.False_, flipVert=np.False_, image='default.png', interpolate=True, mask=None, maskParams=None, name='richlife', opacity=1.0, ori=0.0, pos=array([0.6, 0. ]), size=array([0.2, 0.2]), texRes=128.0, units='height', win=Window(...))
39.1431 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.02), italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([-0.6, -0.3]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
39.1637 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-7.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.02), italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0.0, pos=array([-0.3, -0.3]), rgb=UNKNOWN, text='Kothmale Cheddar\n250 g \nRs 1300', units='height', win=Window(...), wrapWidth=1)
39.1945 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-8.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.02), italic=False, languageStyle='LTR', name='text_4', opacity=1, ori=0.0, pos=array([ 0. , -0.3]), rgb=UNKNOWN, text='HappyCow Cheese\n340 g\nRs 1200', units='height', win=Window(...), wrapWidth=1)
39.2195 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-9.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.02), italic=False, languageStyle='LTR', name='text_5', opacity=1, ori=0.0, pos=array([ 0.3, -0.3]), rgb=UNKNOWN, text='Kraft Cheddar Cheese\n250 g\nRs 2590', units='height', win=Window(...), wrapWidth=1)
39.2393 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-10.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.02), italic=False, languageStyle='LTR', name='text_6', opacity=1, ori=0.0, pos=array([ 0.6, -0.3]), rgb=UNKNOWN, text='Rich Life Cheddar Cheese\n100 g\nRs 625', units='height', win=Window(...), wrapWidth=1)
0.9666 	EXP 	eyetracker.setRecordingState(True)
0.9671 	EXP 	eyetracker.setRecordingState(False)
0.9874 	EXP 	ambewela: image = 'ambewelacheese.jpg'
0.9874 	EXP 	kothmale: image = 'kothmale cheese.jpg'
0.9874 	EXP 	happycow: image = 'happycow.jpeg'
0.9874 	EXP 	kraft: image = 'Kraft cheese.jpeg'
0.9874 	EXP 	richlife: image = 'richlifecheese.jpg'
0.9874 	EXP 	text: autoDraw = True
0.9874 	EXP 	ambewela: autoDraw = True
0.9874 	EXP 	kothmale: autoDraw = True
0.9874 	EXP 	happycow: autoDraw = True
0.9874 	EXP 	kraft: autoDraw = True
0.9874 	EXP 	richlife: autoDraw = True
0.9874 	EXP 	text_2: autoDraw = True
0.9874 	EXP 	text_3: autoDraw = True
0.9874 	EXP 	text_4: autoDraw = True
0.9874 	EXP 	text_5: autoDraw = True
0.9874 	EXP 	text_6: autoDraw = True
0.9874 	EXP 	text: height = np.float64(0.05)
0.9874 	EXP 	text: height = np.float64(0.05)
0.9874 	EXP 	text: height = np.float64(0.05)
0.9874 	EXP 	text: text = 'Which one are you going to buy?'
0.9885 	EXP 	eyetracker.setRecordingState(False)
0.9996 	EXP 	text: height = np.float64(0.05)
0.9996 	EXP 	text: height = np.float64(0.05)
0.9996 	EXP 	text: height = np.float64(0.05)
0.9996 	EXP 	text: text = 'Which one are you going to buy?'
1.0007 	EXP 	eyetracker.setRecordingState(False)
1.0122 	EXP 	text: height = np.float64(0.05)
1.0122 	EXP 	text: height = np.float64(0.05)
1.0122 	EXP 	text: height = np.float64(0.05)
1.0122 	EXP 	text: text = 'Which one are you going to buy?'
1.0136 	EXP 	eyetracker.setRecordingState(False)
1.0254 	EXP 	text: height = np.float64(0.05)
1.0254 	EXP 	text: height = np.float64(0.05)
1.0254 	EXP 	text: height = np.float64(0.05)
1.0254 	EXP 	text: text = 'Which one are you going to buy?'
1.0281 	EXP 	eyetracker.setRecordingState(False)
1.4850 	EXP 	text: height = np.float64(0.05)
1.4850 	EXP 	text: height = np.float64(0.05)
1.4850 	EXP 	text: height = np.float64(0.05)
1.4850 	EXP 	text: text = 'Which one are you going to buy?'
1.4869 	EXP 	eyetracker.setRecordingState(False)
1.4971 	EXP 	text: height = np.float64(0.05)
1.4971 	EXP 	text: height = np.float64(0.05)
1.4971 	EXP 	text: height = np.float64(0.05)
1.4971 	EXP 	text: text = 'Which one are you going to buy?'
1.4979 	EXP 	eyetracker.setRecordingState(False)
1.5082 	EXP 	text: height = np.float64(0.05)
1.5082 	EXP 	text: height = np.float64(0.05)
1.5082 	EXP 	text: height = np.float64(0.05)
1.5082 	EXP 	text: text = 'Which one are you going to buy?'
1.5093 	EXP 	eyetracker.setRecordingState(False)
1.5175 	EXP 	text: height = np.float64(0.05)
1.5175 	EXP 	text: height = np.float64(0.05)
1.5175 	EXP 	text: height = np.float64(0.05)
1.5175 	EXP 	text: text = 'Which one are you going to buy?'
1.5183 	EXP 	eyetracker.setRecordingState(False)
1.5251 	EXP 	text: height = np.float64(0.05)
1.5251 	EXP 	text: height = np.float64(0.05)
1.5251 	EXP 	text: height = np.float64(0.05)
1.5251 	EXP 	text: text = 'Which one are you going to buy?'
1.5258 	EXP 	eyetracker.setRecordingState(False)
1.5327 	EXP 	text: height = np.float64(0.05)
1.5327 	EXP 	text: height = np.float64(0.05)
1.5327 	EXP 	text: height = np.float64(0.05)
1.5327 	EXP 	text: text = 'Which one are you going to buy?'
1.5336 	EXP 	eyetracker.setRecordingState(False)
1.5420 	EXP 	text: height = np.float64(0.05)
1.5420 	EXP 	text: height = np.float64(0.05)
1.5420 	EXP 	text: height = np.float64(0.05)
1.5420 	EXP 	text: text = 'Which one are you going to buy?'
1.5429 	EXP 	eyetracker.setRecordingState(False)
1.5505 	EXP 	text: height = np.float64(0.05)
1.5505 	EXP 	text: height = np.float64(0.05)
1.5505 	EXP 	text: height = np.float64(0.05)
1.5505 	EXP 	text: text = 'Which one are you going to buy?'
1.5513 	EXP 	eyetracker.setRecordingState(False)
1.5578 	EXP 	text: height = np.float64(0.05)
1.5578 	EXP 	text: height = np.float64(0.05)
1.5578 	EXP 	text: height = np.float64(0.05)
1.5578 	EXP 	text: text = 'Which one are you going to buy?'
1.5587 	EXP 	eyetracker.setRecordingState(False)
1.5697 	EXP 	text: height = np.float64(0.05)
1.5697 	EXP 	text: height = np.float64(0.05)
1.5697 	EXP 	text: height = np.float64(0.05)
1.5697 	EXP 	text: text = 'Which one are you going to buy?'
1.5706 	EXP 	eyetracker.setRecordingState(False)
1.5804 	EXP 	text: height = np.float64(0.05)
1.5804 	EXP 	text: height = np.float64(0.05)
1.5804 	EXP 	text: height = np.float64(0.05)
1.5804 	EXP 	text: text = 'Which one are you going to buy?'
1.5821 	EXP 	eyetracker.setRecordingState(False)
1.5949 	EXP 	text: height = np.float64(0.05)
1.5949 	EXP 	text: height = np.float64(0.05)
1.5949 	EXP 	text: height = np.float64(0.05)
1.5949 	EXP 	text: text = 'Which one are you going to buy?'
1.5959 	EXP 	eyetracker.setRecordingState(False)
1.6038 	EXP 	text: height = np.float64(0.05)
1.6038 	EXP 	text: height = np.float64(0.05)
1.6038 	EXP 	text: height = np.float64(0.05)
1.6038 	EXP 	text: text = 'Which one are you going to buy?'
1.6046 	EXP 	eyetracker.setRecordingState(False)
1.6138 	EXP 	text: height = np.float64(0.05)
1.6138 	EXP 	text: height = np.float64(0.05)
1.6138 	EXP 	text: height = np.float64(0.05)
1.6138 	EXP 	text: text = 'Which one are you going to buy?'
1.6144 	EXP 	eyetracker.setRecordingState(False)
1.6209 	EXP 	text: height = np.float64(0.05)
1.6209 	EXP 	text: height = np.float64(0.05)
1.6209 	EXP 	text: height = np.float64(0.05)
1.6209 	EXP 	text: text = 'Which one are you going to buy?'
1.6216 	EXP 	eyetracker.setRecordingState(False)
1.6306 	EXP 	text: height = np.float64(0.05)
1.6306 	EXP 	text: height = np.float64(0.05)
1.6306 	EXP 	text: height = np.float64(0.05)
1.6306 	EXP 	text: text = 'Which one are you going to buy?'
1.6313 	EXP 	eyetracker.setRecordingState(False)
1.6385 	EXP 	text: height = np.float64(0.05)
1.6385 	EXP 	text: height = np.float64(0.05)
1.6385 	EXP 	text: height = np.float64(0.05)
1.6385 	EXP 	text: text = 'Which one are you going to buy?'
1.6394 	EXP 	eyetracker.setRecordingState(False)
1.6460 	EXP 	text: height = np.float64(0.05)
1.6460 	EXP 	text: height = np.float64(0.05)
1.6460 	EXP 	text: height = np.float64(0.05)
1.6460 	EXP 	text: text = 'Which one are you going to buy?'
1.6470 	EXP 	eyetracker.setRecordingState(False)
1.6538 	EXP 	text: height = np.float64(0.05)
1.6538 	EXP 	text: height = np.float64(0.05)
1.6538 	EXP 	text: height = np.float64(0.05)
1.6538 	EXP 	text: text = 'Which one are you going to buy?'
1.6545 	EXP 	eyetracker.setRecordingState(False)
1.6610 	EXP 	text: height = np.float64(0.05)
1.6610 	EXP 	text: height = np.float64(0.05)
1.6610 	EXP 	text: height = np.float64(0.05)
1.6610 	EXP 	text: text = 'Which one are you going to buy?'
1.6616 	EXP 	eyetracker.setRecordingState(False)
1.6688 	EXP 	text: height = np.float64(0.05)
1.6688 	EXP 	text: height = np.float64(0.05)
1.6688 	EXP 	text: height = np.float64(0.05)
1.6688 	EXP 	text: text = 'Which one are you going to buy?'
1.6695 	EXP 	eyetracker.setRecordingState(False)
1.6778 	EXP 	text: height = np.float64(0.05)
1.6778 	EXP 	text: height = np.float64(0.05)
1.6778 	EXP 	text: height = np.float64(0.05)
1.6778 	EXP 	text: text = 'Which one are you going to buy?'
1.6786 	EXP 	eyetracker.setRecordingState(False)
1.6862 	EXP 	text: height = np.float64(0.05)
1.6862 	EXP 	text: height = np.float64(0.05)
1.6862 	EXP 	text: height = np.float64(0.05)
1.6862 	EXP 	text: text = 'Which one are you going to buy?'
1.6872 	EXP 	eyetracker.setRecordingState(False)
1.6943 	EXP 	text: height = np.float64(0.05)
1.6943 	EXP 	text: height = np.float64(0.05)
1.6943 	EXP 	text: height = np.float64(0.05)
1.6943 	EXP 	text: text = 'Which one are you going to buy?'
1.6951 	EXP 	eyetracker.setRecordingState(False)
1.7018 	EXP 	text: height = np.float64(0.05)
1.7018 	EXP 	text: height = np.float64(0.05)
1.7018 	EXP 	text: height = np.float64(0.05)
1.7018 	EXP 	text: text = 'Which one are you going to buy?'
1.7025 	EXP 	eyetracker.setRecordingState(False)
1.7107 	EXP 	text: height = np.float64(0.05)
1.7107 	EXP 	text: height = np.float64(0.05)
1.7107 	EXP 	text: height = np.float64(0.05)
1.7107 	EXP 	text: text = 'Which one are you going to buy?'
1.7119 	EXP 	eyetracker.setRecordingState(False)
1.7216 	EXP 	text: height = np.float64(0.05)
1.7216 	EXP 	text: height = np.float64(0.05)
1.7216 	EXP 	text: height = np.float64(0.05)
1.7216 	EXP 	text: text = 'Which one are you going to buy?'
1.7226 	EXP 	eyetracker.setRecordingState(False)
1.7330 	EXP 	text: height = np.float64(0.05)
1.7330 	EXP 	text: height = np.float64(0.05)
1.7330 	EXP 	text: height = np.float64(0.05)
1.7330 	EXP 	text: text = 'Which one are you going to buy?'
1.7339 	EXP 	eyetracker.setRecordingState(False)
1.7417 	EXP 	text: height = np.float64(0.05)
1.7417 	EXP 	text: height = np.float64(0.05)
1.7417 	EXP 	text: height = np.float64(0.05)
1.7417 	EXP 	text: text = 'Which one are you going to buy?'
1.7425 	EXP 	eyetracker.setRecordingState(False)
1.7507 	EXP 	text: height = np.float64(0.05)
1.7507 	EXP 	text: height = np.float64(0.05)
1.7507 	EXP 	text: height = np.float64(0.05)
1.7507 	EXP 	text: text = 'Which one are you going to buy?'
1.7513 	EXP 	eyetracker.setRecordingState(False)
1.7595 	EXP 	text: height = np.float64(0.05)
1.7595 	EXP 	text: height = np.float64(0.05)
1.7595 	EXP 	text: height = np.float64(0.05)
1.7595 	EXP 	text: text = 'Which one are you going to buy?'
1.7603 	EXP 	eyetracker.setRecordingState(False)
1.7685 	EXP 	text: height = np.float64(0.05)
1.7685 	EXP 	text: height = np.float64(0.05)
1.7685 	EXP 	text: height = np.float64(0.05)
1.7685 	EXP 	text: text = 'Which one are you going to buy?'
1.7692 	EXP 	eyetracker.setRecordingState(False)
1.7771 	EXP 	text: height = np.float64(0.05)
1.7771 	EXP 	text: height = np.float64(0.05)
1.7771 	EXP 	text: height = np.float64(0.05)
1.7771 	EXP 	text: text = 'Which one are you going to buy?'
1.7777 	EXP 	eyetracker.setRecordingState(False)
1.7851 	EXP 	text: height = np.float64(0.05)
1.7851 	EXP 	text: height = np.float64(0.05)
1.7851 	EXP 	text: height = np.float64(0.05)
1.7851 	EXP 	text: text = 'Which one are you going to buy?'
1.7859 	EXP 	eyetracker.setRecordingState(False)
1.7950 	EXP 	text: height = np.float64(0.05)
1.7950 	EXP 	text: height = np.float64(0.05)
1.7950 	EXP 	text: height = np.float64(0.05)
1.7950 	EXP 	text: text = 'Which one are you going to buy?'
1.7958 	EXP 	eyetracker.setRecordingState(False)
1.8033 	EXP 	text: height = np.float64(0.05)
1.8033 	EXP 	text: height = np.float64(0.05)
1.8033 	EXP 	text: height = np.float64(0.05)
1.8033 	EXP 	text: text = 'Which one are you going to buy?'
1.8041 	EXP 	eyetracker.setRecordingState(False)
1.8118 	EXP 	text: height = np.float64(0.05)
1.8118 	EXP 	text: height = np.float64(0.05)
1.8118 	EXP 	text: height = np.float64(0.05)
1.8118 	EXP 	text: text = 'Which one are you going to buy?'
1.8125 	EXP 	eyetracker.setRecordingState(False)
1.8206 	EXP 	text: height = np.float64(0.05)
1.8206 	EXP 	text: height = np.float64(0.05)
1.8206 	EXP 	text: height = np.float64(0.05)
1.8206 	EXP 	text: text = 'Which one are you going to buy?'
1.8214 	EXP 	eyetracker.setRecordingState(False)
1.8290 	EXP 	text: height = np.float64(0.05)
1.8290 	EXP 	text: height = np.float64(0.05)
1.8290 	EXP 	text: height = np.float64(0.05)
1.8290 	EXP 	text: text = 'Which one are you going to buy?'
1.8298 	EXP 	eyetracker.setRecordingState(False)
1.8380 	EXP 	text: height = np.float64(0.05)
1.8380 	EXP 	text: height = np.float64(0.05)
1.8380 	EXP 	text: height = np.float64(0.05)
1.8380 	EXP 	text: text = 'Which one are you going to buy?'
1.8390 	EXP 	eyetracker.setRecordingState(False)
1.8466 	EXP 	text: height = np.float64(0.05)
1.8466 	EXP 	text: height = np.float64(0.05)
1.8466 	EXP 	text: height = np.float64(0.05)
1.8466 	EXP 	text: text = 'Which one are you going to buy?'
1.8474 	EXP 	eyetracker.setRecordingState(False)
1.8543 	EXP 	text: height = np.float64(0.05)
1.8543 	EXP 	text: height = np.float64(0.05)
1.8543 	EXP 	text: height = np.float64(0.05)
1.8543 	EXP 	text: text = 'Which one are you going to buy?'
1.8551 	EXP 	eyetracker.setRecordingState(False)
1.8631 	EXP 	text: height = np.float64(0.05)
1.8631 	EXP 	text: height = np.float64(0.05)
1.8631 	EXP 	text: height = np.float64(0.05)
1.8631 	EXP 	text: text = 'Which one are you going to buy?'
1.8638 	EXP 	eyetracker.setRecordingState(False)
1.8719 	EXP 	text: height = np.float64(0.05)
1.8719 	EXP 	text: height = np.float64(0.05)
1.8719 	EXP 	text: height = np.float64(0.05)
1.8719 	EXP 	text: text = 'Which one are you going to buy?'
1.8727 	EXP 	eyetracker.setRecordingState(False)
1.8808 	EXP 	text: height = np.float64(0.05)
1.8808 	EXP 	text: height = np.float64(0.05)
1.8808 	EXP 	text: height = np.float64(0.05)
1.8808 	EXP 	text: text = 'Which one are you going to buy?'
1.8815 	EXP 	eyetracker.setRecordingState(False)
1.8901 	EXP 	text: height = np.float64(0.05)
1.8901 	EXP 	text: height = np.float64(0.05)
1.8901 	EXP 	text: height = np.float64(0.05)
1.8901 	EXP 	text: text = 'Which one are you going to buy?'
1.8909 	EXP 	eyetracker.setRecordingState(False)
1.8990 	EXP 	text: height = np.float64(0.05)
1.8990 	EXP 	text: height = np.float64(0.05)
1.8990 	EXP 	text: height = np.float64(0.05)
1.8990 	EXP 	text: text = 'Which one are you going to buy?'
1.8997 	EXP 	eyetracker.setRecordingState(False)
1.9075 	EXP 	text: height = np.float64(0.05)
1.9075 	EXP 	text: height = np.float64(0.05)
1.9075 	EXP 	text: height = np.float64(0.05)
1.9075 	EXP 	text: text = 'Which one are you going to buy?'
1.9084 	EXP 	eyetracker.setRecordingState(False)
1.9166 	EXP 	text: height = np.float64(0.05)
1.9166 	EXP 	text: height = np.float64(0.05)
1.9166 	EXP 	text: height = np.float64(0.05)
1.9166 	EXP 	text: text = 'Which one are you going to buy?'
1.9174 	EXP 	eyetracker.setRecordingState(False)
1.9257 	EXP 	text: height = np.float64(0.05)
1.9257 	EXP 	text: height = np.float64(0.05)
1.9257 	EXP 	text: height = np.float64(0.05)
1.9257 	EXP 	text: text = 'Which one are you going to buy?'
1.9265 	EXP 	eyetracker.setRecordingState(False)
1.9354 	EXP 	text: height = np.float64(0.05)
1.9354 	EXP 	text: height = np.float64(0.05)
1.9354 	EXP 	text: height = np.float64(0.05)
1.9354 	EXP 	text: text = 'Which one are you going to buy?'
1.9364 	EXP 	eyetracker.setRecordingState(False)
1.9447 	EXP 	text: height = np.float64(0.05)
1.9447 	EXP 	text: height = np.float64(0.05)
1.9447 	EXP 	text: height = np.float64(0.05)
1.9447 	EXP 	text: text = 'Which one are you going to buy?'
1.9456 	EXP 	eyetracker.setRecordingState(False)
1.9559 	EXP 	text: height = np.float64(0.05)
1.9559 	EXP 	text: height = np.float64(0.05)
1.9559 	EXP 	text: height = np.float64(0.05)
1.9559 	EXP 	text: text = 'Which one are you going to buy?'
1.9566 	EXP 	eyetracker.setRecordingState(False)
1.9645 	EXP 	text: height = np.float64(0.05)
1.9645 	EXP 	text: height = np.float64(0.05)
1.9645 	EXP 	text: height = np.float64(0.05)
1.9645 	EXP 	text: text = 'Which one are you going to buy?'
1.9653 	EXP 	eyetracker.setRecordingState(False)
1.9736 	EXP 	text: height = np.float64(0.05)
1.9736 	EXP 	text: height = np.float64(0.05)
1.9736 	EXP 	text: height = np.float64(0.05)
1.9736 	EXP 	text: text = 'Which one are you going to buy?'
1.9746 	EXP 	eyetracker.setRecordingState(False)
1.9836 	EXP 	text: height = np.float64(0.05)
1.9836 	EXP 	text: height = np.float64(0.05)
1.9836 	EXP 	text: height = np.float64(0.05)
1.9836 	EXP 	text: text = 'Which one are you going to buy?'
1.9844 	EXP 	eyetracker.setRecordingState(False)
1.9922 	EXP 	text: height = np.float64(0.05)
1.9922 	EXP 	text: height = np.float64(0.05)
1.9922 	EXP 	text: height = np.float64(0.05)
1.9922 	EXP 	text: text = 'Which one are you going to buy?'
1.9930 	EXP 	eyetracker.setRecordingState(False)
2.0030 	EXP 	text: height = np.float64(0.05)
2.0030 	EXP 	text: height = np.float64(0.05)
2.0030 	EXP 	text: height = np.float64(0.05)
2.0030 	EXP 	text: text = 'Which one are you going to buy?'
2.0037 	EXP 	eyetracker.setRecordingState(False)
2.0126 	EXP 	text: height = np.float64(0.05)
2.0126 	EXP 	text: height = np.float64(0.05)
2.0126 	EXP 	text: height = np.float64(0.05)
2.0126 	EXP 	text: text = 'Which one are you going to buy?'
2.0135 	EXP 	eyetracker.setRecordingState(False)
2.0218 	EXP 	text: height = np.float64(0.05)
2.0218 	EXP 	text: height = np.float64(0.05)
2.0218 	EXP 	text: height = np.float64(0.05)
2.0218 	EXP 	text: text = 'Which one are you going to buy?'
2.0226 	EXP 	eyetracker.setRecordingState(False)
2.0304 	EXP 	text: height = np.float64(0.05)
2.0304 	EXP 	text: height = np.float64(0.05)
2.0304 	EXP 	text: height = np.float64(0.05)
2.0304 	EXP 	text: text = 'Which one are you going to buy?'
2.0314 	EXP 	eyetracker.setRecordingState(False)
2.0422 	EXP 	text: height = np.float64(0.05)
2.0422 	EXP 	text: height = np.float64(0.05)
2.0422 	EXP 	text: height = np.float64(0.05)
2.0422 	EXP 	text: text = 'Which one are you going to buy?'
2.0430 	EXP 	eyetracker.setRecordingState(False)
2.0524 	EXP 	text: height = np.float64(0.05)
2.0524 	EXP 	text: height = np.float64(0.05)
2.0524 	EXP 	text: height = np.float64(0.05)
2.0524 	EXP 	text: text = 'Which one are you going to buy?'
2.0536 	EXP 	eyetracker.setRecordingState(False)
2.0640 	EXP 	text: height = np.float64(0.05)
2.0640 	EXP 	text: height = np.float64(0.05)
2.0640 	EXP 	text: height = np.float64(0.05)
2.0640 	EXP 	text: text = 'Which one are you going to buy?'
2.0650 	EXP 	eyetracker.setRecordingState(False)
2.0745 	EXP 	text: height = np.float64(0.05)
2.0745 	EXP 	text: height = np.float64(0.05)
2.0745 	EXP 	text: height = np.float64(0.05)
2.0745 	EXP 	text: text = 'Which one are you going to buy?'
2.0758 	EXP 	eyetracker.setRecordingState(False)
2.0837 	EXP 	text: height = np.float64(0.05)
2.0837 	EXP 	text: height = np.float64(0.05)
2.0837 	EXP 	text: height = np.float64(0.05)
2.0837 	EXP 	text: text = 'Which one are you going to buy?'
2.0844 	EXP 	eyetracker.setRecordingState(False)
2.0922 	EXP 	text: height = np.float64(0.05)
2.0922 	EXP 	text: height = np.float64(0.05)
2.0922 	EXP 	text: height = np.float64(0.05)
2.0922 	EXP 	text: text = 'Which one are you going to buy?'
2.0930 	EXP 	eyetracker.setRecordingState(False)
2.1014 	EXP 	text: height = np.float64(0.05)
2.1014 	EXP 	text: height = np.float64(0.05)
2.1014 	EXP 	text: height = np.float64(0.05)
2.1014 	EXP 	text: text = 'Which one are you going to buy?'
2.1022 	EXP 	eyetracker.setRecordingState(False)
2.1100 	EXP 	text: height = np.float64(0.05)
2.1100 	EXP 	text: height = np.float64(0.05)
2.1100 	EXP 	text: height = np.float64(0.05)
2.1100 	EXP 	text: text = 'Which one are you going to buy?'
2.1110 	EXP 	eyetracker.setRecordingState(False)
2.1183 	EXP 	text: height = np.float64(0.05)
